numasuite_sku,current_shopify_sku,proposed_sku,match_method,confidence,numasuite_title,shopify_title,numasuite_ean,shopify_barcode,needs_review,review_reason
VS256S-TLE27,RAC-25PB,VS256S-TLE27,tfidf+rapidfuzz,78.49,DANARM VS256S-TLE27 SEMI-PROFESSIONAL PETROL BRUSHCUTTER,Racing 25PB Petrol Brushcutter,,3661602006264,yes,no NumaSuite EAN; title score 78.5 < 85.0
WP43349A,JR-FAA003,WP43349A,tfidf+rapidfuzz,83.75,PRE FILTER - QUANTUM,QUANTUM AIR FILTER  | JR FAA003,,3760011421429,yes,no NumaSuite EAN; title score 83.8 < 85.0
WP70572,JR-FAA0004,WP70572,tfidf+rapidfuzz,59.9,FUNNEL WITH FILTER 165MM,AIR FILTER BR690610 498596 697029,,3760011421443,yes,no NumaSuite EAN; title score 59.9 < 85.0
WPL190,HAN-HP-177,WPL190,tfidf+rapidfuzz,71.02,HANDY PARTS 5LT FORESTERS SUPER RED CHAIN OIL,Handy 500ml Chainsaw Chain-Oil,,,yes,no NumaSuite EAN; title score 71.0 < 85.0
WPL195,HAN-HP-177,WPL195,tfidf+rapidfuzz,71.02,HANDY PARTS 1LT FORESTERS SUPER RED CHAIN OIL,Handy 500ml Chainsaw Chain-Oil,,,yes,no NumaSuite EAN; title score 71.0 < 85.0
ZX31PIX,2T2010483/M25,ZX31PIX,tfidf+rapidfuzz,32.8,BELT TOOTHED    ZX31,Mountfield T30M Gear Drive 2-in-1 Lawn Tractor,,8008984869042,yes,no NumaSuite EAN; title score 32.8 < 85.0
DCS-2500T,ECH-DCS-2500T,DCS-2500T,tfidf+rapidfuzz,100.0,Echo DCS-2500T 56v Top-Handle Cordless Arborist’s Chainsaw – 25cm Guide Bar (Tool Only),Echo DCS-2500T 56v Top-Handle Cordless Arborist's Chainsaw – 25cm Guide Bar (Tool Only),,4934110706025,yes,no NumaSuite EAN
FRT90EL,FD-FRT90EL,FRT90EL,tfidf+rapidfuzz,91.67,FEIDER 90EL SIDE DISCHARGE LAWN TRACTOR,Feider FRT90EL Side-Discharge Lawn Tractor with Manual Drive,,3661602044013,yes,no NumaSuite EAN
SZT250,SIMP-SZT250,SZT250,tfidf+rapidfuzz,91.08,SIMPLICITY COURIER SZT250 ZERO TURN WITH STRIPING ROLLER,Simplicity Courier™ SZT250 Zero-Turn Ride-On Mower (with Striping Rollers),,0000000000000,yes,no NumaSuite EAN
182004360/0,JR-LTD0011,182004360/0,tfidf+rapidfuzz,74.81,RIGHT HAND MULCHING BLADE,MOWER BLADE MULCHING 81004146/0 L476MM BORE 18.3MM SPA 65MM,,3760011422518,yes,no NumaSuite EAN; title score 74.8 < 85.0
DC830033,JR-PRT006,DC830033,tfidf+rapidfuzz,63.26,STEERING COG (PLASTIC),ANTI NOISE PLASTIC SCREEN GOGGLES ELASTICATED,,,yes,no NumaSuite EAN; title score 63.3 < 85.0
LFH1050,SEALEY-WPP2,LFH1050,tfidf+rapidfuzz,57.84,"SEALEY LAY FLAT HOSE - 2"" DIAMETER / 10M""","Sealey 2"" Petrol-Powered High-Lift Emergency Water Pump Kit",,,yes,no NumaSuite EAN; title score 57.8 < 85.0
06451-VB5-A01,R-RTN631,06451-VB5-A01,tfidf+rapidfuzz,72.32,CLUTCH CABLE,Stiga Twinclip 55 SH BBC Self-Propelled Lawnmower with Blade-Brake Clutch,,,yes,no NumaSuite EAN; title score 72.3 < 85.0
DC831127,100134Y,DC831127,tfidf+rapidfuzz,63.55,STEERING RACK FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 63.5 < 85.0
HA306107,R-RTN631,HA306107,tfidf+rapidfuzz,54.99,CLUTCH CABLE (HAYTER HARRIER),Stiga Twinclip 55 SH BBC Self-Propelled Lawnmower with Blade-Brake Clutch,,,yes,no NumaSuite EAN; title score 55.0 < 85.0
593217,FAA008,593217,tfidf+rapidfuzz,76.84,PRE AIR FILTER (B&S),Lawn Mower Air Filter -  JR Spares - JR-FAA0008 fits Briggs and Stratton,,3760011421481,yes,no NumaSuite EAN; title score 76.8 < 85.0
DC94041,17338046,DC94041,tfidf+rapidfuzz,56.65,RIGHT STEERING ARM FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 56.6 < 85.0
ST95129332260,OLY-66-824,ST95129332260,tfidf+rapidfuzz,58.43,SMALL END BEARING SPROCKET,"Roughneck 24"" Bow Saw fitted with Small Straight Teeth",,0025997668248,yes,no NumaSuite EAN; title score 58.4 < 85.0
DC830109,DAN-71901-924,DC830109,tfidf+rapidfuzz,73.6,SIDE DISCHARGE FLAP FITS DC24-4,Danarm Side-Discharge Deflector – for 53cm 4-Wheeled & Roller Lawnmowers | 71901-924,,0000000000000,yes,no NumaSuite EAN; title score 73.6 < 85.0
A369-000001,JR-FAE0001,A369-000001,tfidf+rapidfuzz,63.9,FUEL STRAINER,FUEL FILTER RIDER -                        WP73112,,3760011421528,yes,no NumaSuite EAN; title score 63.9 < 85.0
118400997/1,2T2010483/M25,118400997/1,tfidf+rapidfuzz,32.7,GEARBOX (KTM10F),Mountfield T30M Gear Drive 2-in-1 Lawn Tractor,,8008984869042,yes,no NumaSuite EAN; title score 32.7 < 85.0
492932S,JR-FAH0002,492932S,tfidf+rapidfuzz,84.45,OIL FILTER (B&S),OIL FILTER LONG VARIOUS,,3760011421559,yes,no NumaSuite EAN; title score 84.4 < 85.0
DC92400,100134Y,DC92400,tfidf+rapidfuzz,70.79,CABLE FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 70.8 < 85.0
TG40PD-AMZ,C-TG40PD-AMZ,TG40PD-AMZ,tfidf+rapidfuzz,83.0,SPECTRUM TG40PD LAWNMOWER - AMAZON FULFILLED,Spectrum TG40PD Self-Propelled Petrol Lawnmower (Amazon),,5065022450108,yes,no NumaSuite EAN; title score 83.0 < 85.0
80211-VK1-003,FG320,80211-VK1-003,tfidf+rapidfuzz,59.0,LOCKING PIN (HONDA),Honda FG320 Petrol Compact Tiller,,,yes,no NumaSuite EAN; title score 59.0 < 85.0
830191,DM26C,830191,tfidf+rapidfuzz,56.69,GRASS BOX SAFETY SWITCH FITS DC24-4,Spectrum DM26C Curved-Shaft Petrol Grass and weed Strimmer,,5065022450023,yes,no NumaSuite EAN; title score 56.7 < 85.0
TG29000008,JR-LAN0004,TG29000008,tfidf+rapidfuzz,70.47,COMPLETE RECOIL ASSEMBLY FITS ALL TG MODELS,RECOIL HANDLE,,3760011422327,yes,no NumaSuite EAN; title score 70.5 < 85.0
HV5032173-21,CS-3410,HV5032173-21,tfidf+rapidfuzz,40.5,SCREW (HUSQVARNA),Echo CS-3410 Petrol 2-Stroke Chainsaw,,,yes,no NumaSuite EAN; title score 40.5 < 85.0
TG40SE-AMZ,C-TG40SE-AMZ,TG40SE-AMZ,tfidf+rapidfuzz,81.14,SPECTRUM TG40SE KEY START  LAWNMOWER - AMAZON FULFILLED,Spectrum TG40SE Self-Propelled Petrol Lawnmower with Electric Start (Amazon),,5065022450115,yes,no NumaSuite EAN; title score 81.1 < 85.0
1134-9125-01,STIG-107CM-RUB-SCRAPER,1134-9125-01,tfidf+rapidfuzz,68.96,BLADE BAR ASSY (3PCS),Stiga Rubber Scraper Bar for 107cm Snow Blade | 13-3904-61,,7313321307714,yes,no NumaSuite EAN; title score 69.0 < 85.0
123275032/0,JR-CARB0003,123275032/0,tfidf+rapidfuzz,64.46,RUBBER FUEL PIPE GROMMET,FUEL PIPE INNER DIAMETER 4.5MM OUTER 10MM L30CM (JR-CARB0003),,3760011420576,yes,no NumaSuite EAN; title score 64.5 < 85.0
DC371501,100134Y,DC371501,tfidf+rapidfuzz,61.93,CONROD ASSEMBLY FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 61.9 < 85.0
TG29000042,TG46SE-AMZ,TG29000042,tfidf+rapidfuzz,49.73,STARTER MOTOR FOR TG46S/SE,Spectrum TG46SE 3-in-1 Self-Propelled Petrol Lawnmower with Electric Start (Amazon),,5065022450139,yes,no NumaSuite EAN; title score 49.7 < 85.0
754-05001,2T1315481/ST1,754-05001,tfidf+rapidfuzz,39.24,V-BELT,Stiga Estate 7122 W Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive,,8008984869196,yes,no NumaSuite EAN; title score 39.2 < 85.0
STF600-PRO-RET,C-STF600-PRO,STF600-PRO-RET,tfidf+rapidfuzz,96.5,SPECTRUM STF600-PRO PETROL FLAIL MOWER RETURN,Spectrum STF600-PRO Flail Mower,,5065022450221,yes,no NumaSuite EAN
17218-Z6M-000,JR-FAA0004,17218-Z6M-000,tfidf+rapidfuzz,65.04,PRE FILTER HONDA,AIR FILTER BR690610 498596 697029,,3760011421443,yes,no NumaSuite EAN; title score 65.0 < 85.0
831199,17338046,831199,tfidf+rapidfuzz,55.2,THROTTLE CABLE FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 55.2 < 85.0
DC371201,100134Y,DC371201,tfidf+rapidfuzz,69.65,PISTON FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 69.7 < 85.0
FRTF1,JR-LAN0004,FRTF1,tfidf+rapidfuzz,69.86,HANDLE BAR KNOB NUT FITS FRTF200,RECOIL HANDLE,,3760011422327,yes,no NumaSuite EAN; title score 69.9 < 85.0
A021-001742,HF2625HTEH,A021-001742,tfidf+rapidfuzz,38.64,CARBURETOR,Honda HF 2625 HTE Premium Lawn Tractor,,,yes,no NumaSuite EAN; title score 38.6 < 85.0
20070083,FRT75BS125,20070083,tfidf+rapidfuzz,71.5,ENGINE BRAKE CABLE (FEIDER),Feider FRT75BS125  Rear-Collect Ride-On Mower with Manual Drive & Briggs Engine,,,yes,no NumaSuite EAN; title score 71.5 < 85.0
STFPULLEY,JR-TFN039,STFPULLEY,tfidf+rapidfuzz,67.31,ALUMINIUM IDLER PULLEY,Universal Aluminium Trimmer Head with 3mm Line - JR TFN039,,3760011423041,yes,no NumaSuite EAN; title score 67.3 < 85.0
287221002/ST1,STIG-287221002/ST1,287221002/ST1,tfidf+rapidfuzz,100.0,STIGA BC 535 B PETROL BRUSHCUTTER,Stiga BC 535 B Petrol Brushcutter,,,yes,no NumaSuite EAN
OR-0347-00300,OR-FL500BC,OR-0347-00300,tfidf+rapidfuzz,53.15,HST HOSE WITH CLIP (OREC),Orec FL500BC Rough-Grass Mower (with Honda Engine),,3570521145575,yes,no NumaSuite EAN; title score 53.1 < 85.0
FRTF22,FNHPT240,FRTF22,tfidf+rapidfuzz,57.26,FLAT WASHER FITS FRTF220,Feider FNHPT240 Petrol Pressure-Washer,,3661602026453,yes,no NumaSuite EAN; title score 57.3 < 85.0
DC831163,STIG-13-0939-61,DC831163,tfidf+rapidfuzz,68.15,FRONT AXLE FITS DC24-4,Stiga 2 x 17kg Axle Frame Weights for Select Park Front-Cut Ride-On Mowers | 13-0939-61,,,yes,no NumaSuite EAN; title score 68.2 < 85.0
TG17000152,STIG-278131808/St1,TG17000152,tfidf+rapidfuzz,61.75,DRIVE BELT FITS TG46,Stiga Fast Charger | Fits E-Ride Models,,,yes,no NumaSuite EAN; title score 61.7 < 85.0
831177,SBS460CLM-KIT,831177,tfidf+rapidfuzz,62.59,COMPLETE GEARBOX FITS DC24-4,Spectrum SBS460CLM 46cm Self-Propelled Cordless Lawn Mower — Complete Kit (2× 4.0Ah Battery + Charger),,5061122340134,yes,no NumaSuite EAN; title score 62.6 < 85.0
AK464453,OLY-66-852,AK464453,tfidf+rapidfuzz,63.66,V-PULLEY SMALL,Roughneck 53cm Seasoned-Wood Bow-Saw Blade with Small Straight Teeth | 66-852,,0025997668521,yes,no NumaSuite EAN; title score 63.7 < 85.0
112642450/0,AGFA-45-0294,112642450/0,tfidf+rapidfuzz,60.24,SPRING PIN  D = 3 X 14,Agri-Fab 102cm Spring-Tine Dethatcher | 45-0294,,,yes,no NumaSuite EAN; title score 60.2 < 85.0
DC371601,100134Y,DC371601,tfidf+rapidfuzz,63.96,PISTON RINGS FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 64.0 < 85.0
50.1101.0007,FNHPT240,50.1101.0007,tfidf+rapidfuzz,62.47,FUEL PRESSURE TUBE (MITOX),Feider FNHPT240 Petrol Pressure-Washer,,3661602026453,yes,no NumaSuite EAN; title score 62.5 < 85.0
DC830024,17338046,DC830024,tfidf+rapidfuzz,53.73,AXLE BEARINGS FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 53.7 < 85.0
1145051,19158015,1145051,tfidf+rapidfuzz,73.22,BLADE (FITS FTDTR4870),Blade - Fits Feider FTDT5175ES Lawnmower | MowDirect,,,yes,no NumaSuite EAN; title score 73.2 < 85.0
81330-VF0-751,MF-281210003/21,81330-VF0-751,tfidf+rapidfuzz,74.04,GRASS BAG FRAME (HONDA),Mountfield TR 425 HJ 4-Stroke Curved-Shaft Petrol Grass-Trimmer (Honda Engine),,8008984843646,yes,no NumaSuite EAN; title score 74.0 < 85.0
G44-TK,OM-G44-TK,G44-TK,tfidf+rapidfuzz,98.33,OLEO-MAC G44-TK COMFORT PLUS SELF-PROPELLED PETROL LANWMOWER,Oleo-Mac G44-TK Comfort-Plus Self-Propelled Petrol Lawnmower,,,yes,no NumaSuite EAN
GS411-325,OM-GS-411-325,GS411-325,tfidf+rapidfuzz,79.8,OLEO-MAC GS411-325 PETROL CHAINSAW 39cc / 16'',Oleo-Mac GS-411-325 Petrol Chainsaw (41cm Guide Bar with .325” Chain).,,8026619062712,yes,no NumaSuite EAN; title score 79.8 < 85.0
830193,19158015,830193,tfidf+rapidfuzz,54.96,SAFETY SWITCH FITS DC24-4,Blade - Fits Feider FTDT5175ES Lawnmower | MowDirect,,,yes,no NumaSuite EAN; title score 55.0 < 85.0
DC97483,100134Y,DC97483,tfidf+rapidfuzz,63.55,STARTER MOTOR FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 63.5 < 85.0
TG11000034,JR-LAN0004,TG11000034,tfidf+rapidfuzz,69.7,HEIGHT OF CUT HANDLE FITS TG51,RECOIL HANDLE,,3760011422327,yes,no NumaSuite EAN; title score 69.7 < 85.0
ALF016A57698,AT-299489077/AT1,ALF016A57698,tfidf+rapidfuzz,69.2,ROLLER DRIVE PINION (ATCO),Atco Liner 18S Li KIT 48v Cordless Self-Propelled Roller Lawnmower (Inc. Batteries & Charger),,8008984853997,yes,no NumaSuite EAN; title score 69.2 < 85.0
DC304601,JR-LAN0004,DC304601,tfidf+rapidfuzz,71.37,RECOIL FAN FITS SPECTRUM DC24-4,RECOIL HANDLE,,3760011422327,yes,no NumaSuite EAN; title score 71.4 < 85.0
DC96522,19158015,DC96522,tfidf+rapidfuzz,52.47,KEYWAY FITS DC24-4,Blade - Fits Feider FTDT5175ES Lawnmower | MowDirect,,,yes,no NumaSuite EAN; title score 52.5 < 85.0
610320-52130,TRCL,610320-52130,tfidf+rapidfuzz,62.32,NUT (10),SCH TRCL Collector/Trailer - Capacity 10 cwt,,,yes,no NumaSuite EAN; title score 62.3 < 85.0
91103-VA4-003,MF-SP53H,91103-VA4-003,tfidf+rapidfuzz,65.14,BEARING (HONDA),Mountfield SP53 Elite 3-in-1 Self-Propelled Petrol Lawnmower (with Honda Engine),,8008984843349,yes,no NumaSuite EAN; title score 65.1 < 85.0
FRTF28,19158015,FRTF28,tfidf+rapidfuzz,57.41,FROWARD BELT FITS FRTF220,Blade - Fits Feider FTDT5175ES Lawnmower | MowDirect,,,yes,no NumaSuite EAN; title score 57.4 < 85.0
DC831172,R210,DC831172,tfidf+rapidfuzz,35.26,MANDRIL HOUSING,Rato Horizontal Engine,,,yes,no NumaSuite EAN; title score 35.3 < 85.0
610314-52130,HF2625HTEH,610314-52130,tfidf+rapidfuzz,42.7,PLATE ADAPTER (L),Honda HF 2625 HTE Premium Lawn Tractor,,,yes,no NumaSuite EAN; title score 42.7 < 85.0
DC831197,C-HRTF220,DC831197,tfidf+rapidfuzz,31.23,DOWEL DC24,Feider HRTF220 Pro Two-Wheel Rear-Tine Rotary Cultivator,,3661602049346,yes,no NumaSuite EAN; title score 31.2 < 85.0
94292,19158015,94292,tfidf+rapidfuzz,51.73,GEARBOX PULLEY FITS DC24-4,Blade - Fits Feider FTDT5175ES Lawnmower | MowDirect,,,yes,no NumaSuite EAN; title score 51.7 < 85.0
DC831140,17338046,DC831140,tfidf+rapidfuzz,56.51,TRANSMISSION PULLEY FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 56.5 < 85.0
699229-56830,HAY-LAWNMOWER-COVER,699229-56830,tfidf+rapidfuzz,70.52,PLATE COVER,Hayter Lawnmower Cover,,,yes,no NumaSuite EAN; title score 70.5 < 85.0
FRTF33,R210,FRTF33,tfidf+rapidfuzz,56.96,COMPLETE ENGINE ASSEMBLY FITS FRTF220,Rato Horizontal Engine,,,yes,no NumaSuite EAN; title score 57.0 < 85.0
DC831164,100134Y,DC831164,tfidf+rapidfuzz,59.42,PEDAL CONNECTING ROD FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 59.4 < 85.0
EU32I,EU22I,EU32I,tfidf+rapidfuzz,97.3,Honda EU32i Petrol Inverter Generator,Honda EU22i Petrol Inverter Generator,,,yes,no NumaSuite EAN
PW300HC,OM-PW300HC,PW300HC,tfidf+rapidfuzz,79.61,OLEO MAC HOT WATER HIGH PRESSURE WASHER - PW 300 HC,Oleo Mac PW300HC Electric Hot-Water Pressure Washer,,8026619025144,yes,no NumaSuite EAN; title score 79.6 < 85.0
092426E701MA,FD-FTDE1200R-1-RTN752,092426E701MA,tfidf+rapidfuzz,66.94,PLATE (REAR),Feider FTDE1200R Electric 4-Wheeled Rear-Roller Lawnmower - Pre-Owned RTN752,,3661602028792,yes,no NumaSuite EAN; title score 66.9 < 85.0
137950017/0,SBSCBC,137950017/0,tfidf+rapidfuzz,33.33,TYRE   17 X 8.00-8,Spectrum SBSCBC 40V Standard Battery Charger (0.5A),,5065022450719,yes,no NumaSuite EAN; title score 33.3 < 85.0
DC830119-216,JR-LAN0004,DC830119-216,tfidf+rapidfuzz,69.7,GEARBOX LEVER HANDLE RUBBER,RECOIL HANDLE,,3760011422327,yes,no NumaSuite EAN; title score 69.7 < 85.0
DC94343,SEAL-PWM2500SP,DC94343,tfidf+rapidfuzz,61.21,WASHER FITS DC24-4,Sealey PWM2500SP Professional Self-Priming Petrol Pressure Washer | 220bar/450L/hr,,0,yes,no NumaSuite EAN; title score 61.2 < 85.0
831138,MASP-482949,831138,tfidf+rapidfuzz,54.39,DECK PULLEY FITS DC24-4,Masport 575 AL SP Combination 4-in-1 Self-Propelled Petrol Lawnmower with Aluminium Deck,,9414974658395,yes,no NumaSuite EAN; title score 54.4 < 85.0
DC96103,100134Y,DC96103,tfidf+rapidfuzz,59.75,VALVE COVER GASKET FITS SPECTRUM DC24-4,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450764,yes,no NumaSuite EAN; title score 59.8 < 85.0
TR-G339XX60000,R-RTN631,TR-G339XX60000,tfidf+rapidfuzz,70.42,BRAKE CABLE,Stiga Twinclip 55 SH BBC Self-Propelled Lawnmower with Blade-Brake Clutch,,,yes,no NumaSuite EAN; title score 70.4 < 85.0
6205-2RS-NR,TG45SC,6205-2RS-NR,tfidf+rapidfuzz,31.4,BEARING 25X52X15,"Spectrum TG45SC Petrol Scarifier & Aerator — 223cc, 45cm, 2-in-1",,5061122340127,yes,no NumaSuite EAN; title score 31.4 < 85.0
DC831139,17338046,DC831139,tfidf+rapidfuzz,56.51,TRANSMISSION PULLEY FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 56.5 < 85.0
HCS-2810ES,ECH-HCS-2810ES,HCS-2810ES,tfidf+rapidfuzz,96.65,ECHO HCS-2810ES PROFESSIONAL SINGLE-SIDED PETROL HEDGETRIMMER,Echo HCS-2810ES Single-Sided Petrol Hedgetrimmer,,0000000000000,yes,no NumaSuite EAN
EWP050,SEALEY-WPP2,EWP050,tfidf+rapidfuzz,97.07,"SEALEY 2"" PETROL-POWERED HIGH-LIFT WATER PUMP KIT""","Sealey 2"" Petrol-Powered High-Lift Emergency Water Pump Kit",,,yes,no NumaSuite EAN
LW40001084339000,MANT-4333,LW40001084339000,tfidf+rapidfuzz,60.45,TRANSMISSION MANTIS,Mantis Kick-Stand Attachment | 4333,,,yes,no NumaSuite EAN; title score 60.5 < 85.0
DC831150,17338046,DC831150,tfidf+rapidfuzz,54.6,TENSIONER PULLEY FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 54.6 < 85.0
DC94511,17338046,DC94511,tfidf+rapidfuzz,56.37,RETAINING CLIP FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 56.4 < 85.0
FBT270-RET,C-FBT270,FBT270-RET,tfidf+rapidfuzz,88.21,FEIDER FBT270 CHIPPER SHREDDER - RETURN MODEL,Feider FBT270 Petrol Chipper-Shredder,,3661602025883,yes,no NumaSuite EAN
TG14000024,SIMP-1696073,TG14000024,tfidf+rapidfuzz,54.44,ACCELERATOR / CHOKE CABLE FITS TG60FTTR,Simplicity Twin-Bag Collector - Fits Regent XL/SLT110 & SLT175 | 1696073,,,yes,no NumaSuite EAN; title score 54.4 < 85.0
TG11000092,STIG-PIVOT-WHEELS-130H-SWEEPER,TG11000092,tfidf+rapidfuzz,67.48,FRONT WHEEL TRIM FITS TG51,Stiga Titan Front Wheel Kit for RB130H Sweeper (13-7924-11),,,yes,no NumaSuite EAN; title score 67.5 < 85.0
137430114/0,SVC-PUNCTURE-PREV,137430114/0,tfidf+rapidfuzz,38.3,SPRING CLIP,Pre-delivery Puncture Prevention Service,,,yes,no NumaSuite EAN; title score 38.3 < 85.0
830190,19158015,830190,tfidf+rapidfuzz,57.89,BRAKE SAFETY SWITCH FITS DC24-4,Blade - Fits Feider FTDT5175ES Lawnmower | MowDirect,,,yes,no NumaSuite EAN; title score 57.9 < 85.0
831194,17338046,831194,tfidf+rapidfuzz,55.19,BRAKE CABLE FITS DC24-4,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 55.2 < 85.0
SP45103,SPEC-SP45103,SP45103,tfidf+rapidfuzz,93.8,"Spectrum SP45103 36"" Towed Steel Lawn Roller""",Spectrum 91cm Towed Steel Lawn-Roller | SP45103,,,yes,no NumaSuite EAN
EG4500,EU22I,EG4500,tfidf+rapidfuzz,72.3,Honda EG4500 4.5KW / 4500W Petrol Generator,Honda EU22i Petrol Inverter Generator,,,yes,no NumaSuite EAN; title score 72.3 < 85.0
FRTF26,OLY-66-824,FRTF26,tfidf+rapidfuzz,58.19,SMALL BELT WHEEL FITS FRTF220,"Roughneck 24"" Bow Saw fitted with Small Straight Teeth",,0025997668248,yes,no NumaSuite EAN; title score 58.2 < 85.0
DC830107,C-DC24-4,DC830107,tfidf+rapidfuzz,82.24,SIDE DISCHARGE CHUTE FITS SPECTRUM DC24-4,*SHOP SOILED* Spectrum DC24-4 Ultra-Compact Rear-Collect/Side-Discharge Ride-On Mower with Manual Drive,,5065022450429,yes,no NumaSuite EAN; title score 82.2 < 85.0
DC830192,QG20SP,DC830192,tfidf+rapidfuzz,55.49,BLADE ENGAGE SAFETY SWITCH FITS DC24-4,Spectrum QG20SP  Petrol Self Propelled Lawnmower – WITH FREE BLADE WORTH £39.95!,,,yes,no NumaSuite EAN; title score 55.5 < 85.0
DC96163,100134O-AMZ,DC96163,tfidf+rapidfuzz,58.69,CYLINDER HEAD GASKET FITS SPECTRUM DC24-4,"Spectrum 100134O Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",,5065022450740,yes,no NumaSuite EAN; title score 58.7 < 85.0
50.111.009,HAN-HP-199,50.111.009,tfidf+rapidfuzz,59.22,FUEL TUBE (MITOX),Handy Sure-Start Fuel Additive - 250ml,,,yes,no NumaSuite EAN; title score 59.2 < 85.0
ALF016A58578,C-299439047/AT1,ALF016A58578,tfidf+rapidfuzz,81.7,REAR ROLLER PULLEY (ATCO),Atco Liner 16S Self-Propelled Petrol Rear-Roller Lawnmower,,8008984839106,yes,no NumaSuite EAN; title score 81.7 < 85.0
17210-Z6M-010,JR-FAA0004,17210-Z6M-010,tfidf+rapidfuzz,79.95,AIR FILTER HONDA,AIR FILTER BR690610 498596 697029,,3760011421443,yes,no NumaSuite EAN; title score 80.0 < 85.0
691035,JR-FAE0001,691035,tfidf+rapidfuzz,85.31,FUEL FILTER (B&S),FUEL FILTER RIDER -                        WP73112,,3760011421528,yes,no NumaSuite EAN
290802020/16,STIG-COLLECTOR-SWS-800G,290802020/16,tfidf+rapidfuzz,74.77,COLLECTION BOX -                FITS SWS800G,Stiga Collection Box for SWS 800 G Self-Propelled Sweeper | 290802020/16,,8008984640528,yes,no NumaSuite EAN; title score 74.8 < 85.0
80337-VK1-003,TG48-PRO,80337-VK1-003,tfidf+rapidfuzz,76.28,PIN (HONDA),Spectrum TG48-PRO Honda Powered Petrol Self Propelled Lawnmower - 4 blade,,5065022450177,yes,no NumaSuite EAN; title score 76.3 < 85.0
4114-149-1205,ST-BR600,4114-149-1205,tfidf+rapidfuzz,59.88,CARB MANIFOLD GASKET (STIHL),STIHL BR600 Magnum Petrol Backpack Leaf-Blower,,0000000000000,yes,no NumaSuite EAN; title score 59.9 < 85.0
TG20000034,17338046,TG20000034,tfidf+rapidfuzz,62.9,ENGINE COWLING FITS ALL TG MODELS,"Lawnmower Blade - 50.2cm | Fits Feider & Racing 20"" Models",,3664142164166,yes,no NumaSuite EAN; title score 62.9 < 85.0
DC831187,STIG-278131808/St1,DC831187,tfidf+rapidfuzz,55.21,SPRING FITS DC24-4,Stiga Fast Charger | Fits E-Ride Models,,,yes,no NumaSuite EAN; title score 55.2 < 85.0
80288-VK1-003,FG320,80288-VK1-003,tfidf+rapidfuzz,62.83,FUEL METER ASSY (HONDA),Honda FG320 Petrol Compact Tiller,,,yes,no NumaSuite EAN; title score 62.8 < 85.0
DC831162,DM26C,DC831162,tfidf+rapidfuzz,64.74,STEERING SHAFT FITS SPECTRUM DC24-4,Spectrum DM26C Curved-Shaft Petrol Grass and weed Strimmer,,5065022450023,yes,no NumaSuite EAN; title score 64.7 < 85.0
GND-18,PRT021,GND-18,tfidf+rapidfuzz,59.55,ZAMA GASKET KIT,Garden Safety-Kit - JR PRT021,,3760011424710,yes,no NumaSuite EAN; title score 59.6 < 85.0
